label,sen
1,现代不太容易出现由于研究者自身造成的偏差，因为一般分析都使用计算机软件，现在有各种复杂的软件可以用来分析和计算分支。
1,但有时也会出现许多冲突，例如外形特征和基因分析完全不同等，造成分到不同的分支内，现在种系发生学提供了得到大部分人赞同的结论。
1,海豹是成纺锤体型、四肢特化成鳍状的哺乳类动物，头圆颈短，没有外耳廓，因为牠们的脸部长的像猫，从而得名，以区别于鳍足亚目其他两个科的动物。
-1,西格蒙德·弗洛伊德将男性恋物归因于童年时期由造成的创伤。
1,维京足球会是一间位于斯塔万格的挪威足球球会，于1899年8月10日成立，因为在当地，足球开始变得普及。
0,方回：“诗以格高为第一……所以可人意者，格髙也。
1,以上单元因为其本身的名气，让许多日本的艺人以及歌手都针对了这些单元创作出了歌曲。
1,矮灵祭基于对矮灵忏悔，所以是神圣的，主要都是简单的踏步与音乐。
-1,由于台湾青壮年人口爱滋筛检率偏低，导致延迟治疗，故卫生署疾病管制局推动全民爱滋病毒免费筛检计划，配合世界爱滋日办理为期一周的全民筛检与相关卫教咨询，全国总计设置727处筛检场所。
1,前卫与艺术相关主要因为除去这些运动，艺术本身会变得迂腐而没有活力，并且仅仅会是一项手艺，不断的重复历史的风格与手法。
1,随着年龄增长，土狼一般会失去一些牙齿，但因为其主要进食软的昆虫，所以对进食习惯造成的影响微乎其微。
1,由于地势陡峭，所以要开拓数个平台，才能建屋，房屋署花30个月时间，为利东邨地盘移除了200万立方米沙石，并运到钢线湾作填海之用。
-1,因为马匹的移动及地面的不平坦造成颠簸，所以影响骑射的准确度。
-1,不过希特勒要求国防军要在其他战场上作战，有时更要同时于3个战区作战，造成资源被摊分得不足，1944年起这样更令到要防御德国本土已变得不可能。
0,皮拉尔最后原谅了丈夫，加西亚说，他和诺雷斯分居后于去年10月份重归于好，此次之所以敢于自曝家丑，是因为妻子给了他“道德支持”。
0,观察家认为，加西亚之所以爽快认下私生子，显然因为有秘鲁前总统托莱多的前车之鉴。
-2,正光年间以后，国家入不敷出，政府决定预先征收六年的租调，导致人民生活愈加艰苦。
-1,邓肇坚医院虽然设有急症室，但因为医院配套设施不足，不能为急症室病人提供紧急住院护理服务。
-1,贞观十六年由于悲痛母亲去世，哀伤导致病发，不久病逝于京师醴泉里府第，年四十五岁，赠辅国大将军、扬州都督。
0,耶和华跟该隐说：“你为甚么发怒呢？你为甚么变了脸色呢？”上帝并没有强迫该隐更换工作，因为该隐是有自由意志的，尽管如此，耶和华还是向该隐指出他不恭俭的放肆行径会导致甚么后果。
-1,罗伯特被称为“勇敢的心”，因为其晚年因深感自己曾为了家族利益而反复无常，排斥异己又利用盟友，同时曾在教堂中手染鲜血，于是决心发动十字军以洗脱罪孽。
1,阜成门内大街上，景德门前的东西两侧原来各有一座牌楼，形制大致相同，因为匾额上有“景德街”三字，故通称“景德街”牌楼。
-3,第二次世界大战期间，纳粹主义在社会、文化、出版、经济、司法和政治等方面皆造成严重影响。
-1,明治5年6月21日逝世，他因长年喝酒导致脑溢血而辞世，享年46岁，过世后的一星期后，被追赠从一位，并葬在土佐藩下屋敷的大井公园。
0,清康熙台北湖是台湾台北地区疑似曾在康熙期间因1694年康熙大地震导致出现的湖泊假说，由地理学家陈正祥教授提出、地质学家林朝棨教授所命名。
1,在郁金香热的最高峰，1636至1637年年初，当时荷兰的郁金香市场已发展至没有实体郁金香花茎交易的程度，因为郁金香的生长速度跟不上市场的运作速度。
-3,1556年1月23日，陕西省发生约8级的大地震，潼关是重灾区之一，潼关附近地震导致“山多崩断，潼关道壅，河逆流”，倒灌渭河。
1,因为他长期不在匈牙利国内，只能把国家大事交给他信任的几个代理贵族处理。
-1,诗人母亲与儿子的关系并不和睦，因为比里尔克更早一年出生的女儿刚出世便夭折了。
1,第一次来到巴黎的日子并不顺利，因为这个“奇怪”的大都市对里尔克来说还有许多未知。
1,随后第一次世界大战爆发了，因为身在德国的诗人多年来唯一的固定居所在法国，交战关系令里尔克不能回到巴黎。
-1,因为创作耗费大量的精力、体力，1923年里尔克不得不在疗养院度日。
1,由于廿四味之主要药材都偏寒凉，所以体质虚寒者、孕妇不宜饮用。
-1,桓温虽然自从363年获录尚书事开始就干预朝政，而且自负有才能，早就有异志，所以才发起北伐希望先建功勋，然后领受九锡并进图篡位。
0,红雨现象最初假定为是陨石爆炸的灰烬所造成。
1,分析结果最令人迷惑的就是铝的存在，因为在活细胞中罕有铝，而生物常见的磷却是少得可怜。
-1,需要接受言语治疗的儿童通常是因为学习障碍、语言发展迟缓、发音问题、自闭症、专注力不足及过度活跃症、智能障碍、听觉困难、口吃、脑性麻痹、颅颜异常等问题。
-1,呆伯特法则意指1990年代一个讽刺意味的观察，认为公司倾向有于把工作能力最差的员工提升到管理层，以把他们能对公司造成的损害减至最低。
1,中国的北管现只分布在泉州，所以又叫泉州北管，泉州的北管只剩下器乐演奏，常用于节庆阵头，主弦是吊规子、提弦，昆腔用曲笛伴奏。
0,四、倾倒出之糖水，其含双糖成份高达８５％，糖性极不稳定，易发酵酸化，需于二天内添加砂糖，以延缓发酵速度，搅拌烘干制造成绵白细糖。
-3,2002年，乌克兰空军在进行飞行表演时发生航展事故，造成77人死亡，543人受伤。
1,一般来说，插画与其他纯艺术的最大分野之处不只在于有文字的叙说性，其背后目的还有具体的商业市场和特定对象，所以插画较纯艺术来说，更有着视觉传达的大众传播性。
-3,日军取得支配地位后，为达到其战事需要，在越南大规模搜刮粮食，并将大片农地改种蓖麻和各类可用于军需的纤维植物，造成严重饥馑。
1,该建筑系石、钢、砖、水混合体，大部用花岗岩砌就主体，所以又称“石头楼”。
-1,2010年7月22日，台风灿都袭港；天文台发出黑色暴雨警告信号，期间导致2名青年失踪，而尸体于5日后被寻获，死因庭和渔农自然护理署正跟进事件。
-3,近来，八公山附近的石料厂等工矿企业对八公山景区造成了严重的破坏。
1,任何边缘检测算法都不可能在未经处理的原始数据上很好地处理，所以第一步是对原始数据与高斯平滑模板作卷积，得到的图像与原始图像相比有些轻微的模糊。
1,曼克顿山前身为九龙巴士荔枝角车厂旧址，位于美孚新邨四期及八期以东，荔枝角收押所以南。
1,首尾两节呈飞机尖头，以造成流线形抵抗风阻及突如其来的气压。
-3,2019年1月25日，淡水河谷位于米纳斯吉拉斯州一处铁矿废料矿坑堤坝发生的决堤，决堤后，大量泥浆和垃圾冲向布鲁马迪纽以及附近一些村落，沿途摧毁不少建筑物和民宅，并造成上百人死亡和失踪。
-1,因为警政、地方税等最基本区划单位为县级，因此市民代表所监督之县辖市实际事务并无太多权力分享。
2,在1970年代，粤语正音就已因为大众传媒的普及而引起关注。
1,何氏指出，由于古今音变、各地方言相互影响，造成流行粤读的韵母与反切下字的韵母并不相同。
1,王亭之又指，从来没有一个音韵学者会用古代韵书，修改或否定今日的语音；因为古代韵书亦只是纪录当时的语音，并不是用以规范语音不能再作任何改变。
-1,回归之前，香港教育署发现坊间很多字典中的标音，比较接近传统反切，导致标音与香港通行的实际粤音有距离，令人无所适从。
1,其他的营养物质，钠，钾，磷，氮，硫，以及多种金属元素同样会对毬藻的生长造成一定影响。
1,球状个体的表面全都是绿的，所以毬藻不论被翻到哪一面都能够行光合作用。
1,上班人士通常都会进行通勤活动，因为他们大多都要从居住的地方来往办公地区上下班。
-1,曾守明在2015年10月因为心脏血管问题到公立医院做了大手术，后曾休息3个月，期间体重急降30多磅。
1,刘文俊14岁开始担任临时演员，其自言小时候是因为抱着成为明星的心态而加入，后来数年他的事务无甚进展，曾一度心灰意冷。
